Gender,Height,Weight,Obesity,Workout
Female,63.48763708,152.9392832,2.408961654,1
Female,62.19892747,134.4167691,2.161078568,0
Female,65.32796901,139.0454357,2.128421222,0
Female,66.76615661,152.944405,2.290747481,0
Female,64.12314824,144.457759,2.252817633,0
Female,66.54853956,155.9403056,2.343256616,0
Female,63.79158206,137.413178,2.154095784,0
Female,66.18375813,146.0775596,2.207151177,0
Female,65.03453684,145.7060622,2.240441298,0
Female,58.39927328,114.9145238,1.967738934,0
Female,62.75526308,143.6790727,2.289514308,0
Female,61.01691365,122.5511313,2.008478044,0
Female,60.41061095,106.642294,1.765290771,0
Female,65.23813844,135.6482123,2.07927779,0
Female,66.21368062,142.9165337,2.158413978,0
Female,63.37462007,130.4033374,2.057658685,0
Female,65.88856559,136.8025601,2.07627164,0
Female,62.08863158,112.7481098,1.815921963,0
Female,63.92566293,146.8050577,2.296496446,0
Female,58.78175763,90.77470918,1.544266671,0
Female,65.60316823,152.7936436,2.329058911,0
Female,66.29052033,139.9393937,2.111001588,0
Female,65.42024381,142.7267859,2.18169144,0
Female,68.12701632,155.4310065,2.281488533,0
Female,67.39904896,161.3873559,2.394504943,0
Female,68.30162208,168.7869387,2.471199563,1
Female,68.82143178,188.6918621,2.741760193,1
Female,64.1643366,139.6447002,2.176360072,0
Female,66.58673591,143.9984154,2.162569068,0
Female,68.19779554,172.3812749,2.527666379,1
Female,67.91058659,164.3952617,2.420760444,1
Female,69.37973489,177.7000437,2.561267264,1
Female,64.55621193,146.3358968,2.266798074,0
Female,64.9976098,123.8684292,1.905738219,0
Female,60.7325592,129.9316495,2.139406789,0
Female,66.66709852,161.0345294,2.415502295,1
Female,65.4259315,142.451122,2.177288405,0
Female,65.05632512,148.8057397,2.287337002,0
Female,66.24516585,165.6165561,2.500054969,1
Female,65.32867756,133.6936749,2.046477594,0
Female,63.76141993,117.5519873,1.843622482,0
Female,66.61571158,148.7079522,2.232325509,0
Female,64.7054369,146.8487122,2.269495721,0
Female,60.68084562,113.6420604,1.872783071,0
Female,63.78490948,140.4107411,2.20131599,0
Female,60.85835314,117.6964919,1.933941453,0
Female,64.85997324,140.784838,2.17059661,0
Female,65.80002802,151.5569464,2.303296077,0
Female,62.63300531,127.5366647,2.036253315,0
Female,63.38666031,114.5045608,1.806445713,0
Female,62.57349183,120.5834448,1.927069136,0
Female,70.66430035,162.2815552,2.296514002,0
Female,62.72134956,119.4865172,1.905037409,0
Female,67.39192596,167.4882265,2.485286243,1
Female,59.55964771,110.9182256,1.862304931,0
Female,63.68803988,130.3365491,2.046483914,0
Female,63.74143126,140.4540485,2.203496936,0
Female,66.21731487,143.0425668,2.16019884,0
Female,61.51138323,135.0515804,2.195554276,0
Female,62.78104805,135.6287906,2.160346073,0
Female,61.94552329,110.6571421,1.786362213,0
Female,66.2048299,137.1648794,2.071825871,0
Female,63.7848706,134.2283713,2.104391998,0
Female,63.12804299,136.5928005,2.16374204,0
Female,63.88944361,144.3759678,2.259778137,0
Female,66.83723037,152.9198208,2.28794371,0
Female,66.05547263,150.9956725,2.285891941,0
Female,64.26465798,162.8041223,2.533338345,1
Female,61.48963366,119.3303412,1.940657866,0
Female,66.83024309,165.352733,2.474220134,1
Female,60.10786148,122.3637894,2.035736863,0
Female,65.17710023,134.6712491,2.066235666,0
Female,62.45879162,136.0989153,2.179019346,0
Female,61.36405241,115.1757529,1.87692547,0
Female,63.62357422,137.9046333,2.167508427,0
Female,60.77205438,103.2745436,1.699375554,0
Female,64.54224989,162.4134633,2.516389862,1
Female,65.5981805,145.0804043,2.211652872,0
Female,67.51703806,169.3088934,2.507646933,1
Female,61.83143986,144.9127593,2.343674345,0
Female,57.65488503,98.87672255,1.714975626,0
Female,66.16293085,158.1723552,2.390649162,0
Female,65.6923234,174.794469,2.660805098,1
Female,58.64288882,91.13630366,1.5540896,0
Female,66.21507326,175.0809937,2.644125953,1
Female,59.00174196,102.4786647,1.736875239,0
Female,67.96526601,147.3040443,2.167343011,0
Female,68.25823685,165.8457794,2.429681561,1
Female,64.13259552,150.5182954,2.346985868,0
Female,65.05626827,141.1601005,2.169815519,0
Female,60.21339537,109.6628132,1.821236164,0
Female,61.12011643,123.5811647,2.021939288,0
Female,69.11929182,168.8644028,2.443086414,1
Female,66.73988258,152.9366234,2.291532701,0
Female,61.71226676,129.7771305,2.102938966,0
Female,66.1685183,172.006998,2.599529238,1
Female,56.07869973,94.48837405,1.684924481,0
Female,67.95981356,175.3534503,2.580252081,1
Female,63.34998793,139.223151,2.197682361,0
Female,61.45028217,100.8179962,1.64064334,0
Female,68.50544232,176.9049212,2.582348427,1
Female,61.46809964,122.8684986,1.998898604,0
Female,68.4697154,172.5773581,2.520491827,1
Female,65.40302573,146.9503887,2.24684389,0
Female,56.1089021,80.53125938,1.435267068,0
Female,67.46436937,175.8372595,2.606372239,1
Female,63.9165972,145.6242906,2.278348613,0
Female,64.80668583,138.4852177,2.13689708,0
Female,61.224458,130.5390508,2.132138938,0
Female,63.57207387,139.1897546,2.189479533,0
Female,58.50382088,102.1244607,1.745603265,0
Female,68.16015909,158.0961834,2.319480845,0
Female,63.75602373,148.8783229,2.335125596,0
Female,66.39968698,148.6331536,2.238461661,0
Female,59.56761985,130.1192456,2.184395582,0
Female,64.06072083,137.7986914,2.151063704,0
Female,61.82295632,151.621748,2.452515329,1
Female,67.76350432,154.0417587,2.273225983,0
Female,59.55076633,132.9883887,2.233193575,0
Female,62.66758012,124.0339778,1.979236753,0
Female,65.94178819,142.8396459,2.166147595,0
Female,60.78688352,133.2355384,2.191846838,0
Female,67.38247488,158.8175024,2.356955613,0
Female,62.81405346,114.3339155,1.820196425,0
Female,63.36655529,128.0372353,2.020580647,0
Female,67.3571662,163.6671832,2.429840691,1
Female,62.5657304,128.8711963,2.059772905,0
Female,63.07117096,141.2149778,2.238978215,0
Female,62.23463299,118.8527054,1.909751848,0
Female,60.67945691,120.952343,1.993299697,0
Female,62.1406892,117.2872341,1.887446626,0
Female,60.50332654,117.673179,1.944904285,0
Female,62.18398234,131.6591192,2.117251328,0
Female,64.48937563,141.9261221,2.200767501,0
Female,65.26841197,148.2010805,2.270640207,0
Female,66.78882199,152.4106989,2.281979146,0
Female,59.89139662,108.625579,1.813709233,0
Female,66.2065977,169.0897596,2.553971439,1
Female,67.90225224,150.7244488,2.219726796,0
Female,59.08666849,101.0371536,1.709982238,0
Female,69.12915563,164.8190829,2.384219529,0
Female,66.8118904,139.7864756,2.092239491,0
Female,64.15040274,144.985146,2.260081617,0
Female,63.26327461,137.3649025,2.171321409,0
Female,62.61769,138.0824823,2.205167298,0
Female,64.72560185,157.9718802,2.440639803,1
Female,63.4405158,140.1434272,2.209052456,0
Female,63.40291648,118.2716877,1.865398222,0
Female,64.29586199,120.1158208,1.868173426,0
Female,60.26615477,106.1382659,1.761158751,0
Female,64.92362456,122.4857953,1.886613634,0
Female,66.51734475,143.074198,2.150930687,0
Female,64.32892277,140.1812677,2.179132833,0
Female,65.34104083,148.7213997,2.276079441,0
Female,62.24220844,133.3245811,2.142028448,0
Female,60.62639435,128.6173807,2.121475012,0
Female,64.46942285,135.1939719,2.097024696,0
Female,66.41458399,150.9576996,2.272960102,0
Female,68.97499091,167.2199405,2.424356107,1
Female,61.98422986,117.6404541,1.897909426,0
Female,62.16084929,118.5123108,1.906542658,0
Female,61.41058971,139.8998183,2.278105763,0
Female,64.74714798,124.5466856,1.923585664,0
Female,63.84405984,140.0082381,2.192972038,0
Female,66.25825803,160.5300525,2.422793132,1
Female,64.60458117,151.0309724,2.337774963,0
Female,64.40979454,136.2450585,2.115284787,0
Female,67.824715,153.2695716,2.259789394,0
Female,63.73284708,144.7776575,2.271633296,0
Female,69.27197824,168.1817415,2.427846667,1
Female,67.64353866,145.907968,2.157012641,0
Female,60.56848369,110.4907184,1.82422791,0
Female,60.03728766,117.6058738,1.958880529,0
Female,59.62660455,107.4717324,1.802412417,0
Female,68.33344751,175.1345351,2.562940134,1
Female,65.6879083,158.8407203,2.418112014,1
Female,68.1679857,164.961352,2.419924108,1
Female,67.51839902,151.7643136,2.247747514,0
Female,63.46261983,126.6898454,1.996290821,0
Female,63.74303984,126.2939623,1.981298078,0
Female,67.07366076,160.459759,2.392291656,0
Female,62.69468206,126.6927143,2.020788847,0
Female,67.23465395,153.4265061,2.281955763,0
Female,62.80323341,126.0105657,2.006434364,0
Female,62.11751221,137.2821781,2.210039862,0
Female,57.80732285,107.7050259,1.863172702,0
Female,63.41385406,121.2008492,1.911267672,0
Female,62.38553415,137.5336705,2.204576307,0
Female,62.0501442,127.0510315,2.047554169,0
Female,63.77807936,149.8949514,2.35025816,0
Female,68.71741965,166.7999758,2.427331769,1
Female,65.07796828,148.7331537,2.285460926,0
Female,61.56060912,116.6267983,1.894503644,0
Female,61.71892388,121.6065086,1.970327753,0
Female,64.52160984,147.0250106,2.278694083,0
Female,60.7710585,109.8373857,1.80739629,0
Female,65.25472985,140.5053866,2.153183178,0
Female,63.2546663,135.8656636,2.14791527,0
Female,65.0422212,142.9042541,2.197099844,0
Female,63.7838704,139.3405373,2.184573254,0
Female,62.92004949,131.5736751,2.091124788,0
Female,63.27171853,149.1227265,2.356862276,0
Female,64.42433829,136.9769518,2.126167772,0
Female,65.15507988,137.8061657,2.11504868,0
Female,64.24281547,138.4064964,2.154427625,0
Female,61.89365652,117.6461029,1.900778037,0
Female,62.75595876,122.5153196,1.952249985,0
Female,67.71123154,145.4084463,2.147478978,0
Female,66.29391975,168.14351,2.536333808,1
Female,58.57757583,109.0516293,1.861661698,0
Female,61.65177189,129.0282414,2.092855362,0
Female,58.47098364,103.0459528,1.762343413,0
Female,64.95634475,144.7590894,2.228559658,0
Female,57.9470911,91.46899763,1.578491619,0
Female,68.11141864,154.7858828,2.272539406,0
Female,60.14386882,107.1660506,1.781828351,0
Female,65.64262176,155.9110233,2.375149242,0
Female,63.82272487,138.8957124,2.176273619,0
Female,67.54666331,150.8878695,2.233831578,0
Female,67.45028339,168.5170671,2.498389313,1
Female,64.96414662,125.8200715,1.936761707,0
Female,62.14929576,131.1149727,2.109677529,0
Female,64.60135853,168.9078937,2.614618292,1
Female,65.11421536,142.9719144,2.195709702,0
Female,64.31050918,158.7451293,2.468416614,1
Female,62.65934396,124.2572112,1.983059563,0
Female,63.96322684,110.5810019,1.728821501,0
Female,64.93464296,129.2193545,1.989990991,0
Female,66.69035287,157.7938252,2.366066731,0
Female,68.02228235,162.6525282,2.391165404,0
Female,62.9027288,137.0417948,2.178630361,0
Female,63.66579779,122.1482527,1.918585127,0
Female,58.37681219,96.57921203,1.654410517,0
Female,62.2438493,113.2906375,1.820109758,0
Female,67.27724957,155.6426032,2.313450746,0
Female,61.92369767,134.6821266,2.174969061,0
Female,61.64664118,134.4757731,2.181396593,0
Female,63.13233936,130.5147365,2.067319821,0
Female,65.67830604,146.5133767,2.23077277,0
Female,61.82727815,129.6853101,2.097541959,0
Female,61.66643509,120.6061593,1.9557829,0
Female,65.69812788,145.6251842,2.216580425,0
Female,59.2644117,117.535232,1.983234603,0
Female,64.52062705,133.2942383,2.065916659,0
Female,63.90564697,169.0791294,2.645761954,1
Female,60.61438596,130.3700115,2.150809737,0
Female,65.93942566,157.1603635,2.383405102,0
Female,59.27965397,86.89071184,1.4657763,0
Female,66.80249134,152.0677667,2.276378674,0
Female,63.79052863,122.1211978,1.914409559,0
Female,65.68203323,137.067229,2.086829873,0
Female,67.41306357,146.0900406,2.167087992,0
Female,64.76544982,150.5606753,2.324706703,0
Female,66.32396557,148.938464,2.245620609,0
Female,63.69530743,120.9655763,1.899128542,0
Female,61.75031047,141.2854995,2.28801278,0
Female,62.34460773,128.7323902,2.064852036,0
Female,66.38743529,124.277552,1.872004114,0
Female,61.59547432,140.3768012,2.279011612,0
Female,67.94173691,142.9619779,2.104184915,0
Female,64.71546467,146.1894933,2.258957639,0
Female,64.50565391,143.0434578,2.217533645,0
Female,62.78886779,130.0719252,2.071576216,0
Female,69.2467637,168.2180195,2.429254603,1
Female,60.94956167,114.791401,1.883383537,0
Female,65.7774434,167.6862317,2.549296888,1
Female,70.08392113,165.7713225,2.365326024,0
Female,64.39909116,141.7305126,2.200815415,0
Female,62.2671781,129.3516499,2.077364895,0
Female,65.34153085,164.0304165,2.510354661,1
Female,65.880014,131.7614428,2.000021476,0
Female,60.68038772,119.1956979,1.964319979,0
Female,64.38706146,133.1152129,2.067421774,0
Female,68.0593086,150.9796778,2.218354563,0
Female,63.98969206,141.4877525,2.211102257,0
Female,64.10201303,141.74505,2.21124179,0
Female,64.74900746,149.3314873,2.30631315,0
Female,63.15162935,119.1911945,1.887381144,0
Female,60.93869849,135.6015684,2.225212742,0
Female,61.69433713,122.7464946,1.989590947,0
Female,65.74771091,139.8383629,2.126893255,0
Female,68.6686722,168.5407575,2.454405366,1
Female,61.68554306,126.0073366,2.042736925,0
Female,64.37461739,135.6239482,2.106792299,0
Female,60.44378913,109.6883258,1.814716241,0
Female,65.60635039,156.0430873,2.378475351,0
Female,62.78427635,109.0296902,1.736576362,0
Female,61.10051608,114.9558142,1.88142133,0
Female,65.02031402,156.7356928,2.410564993,1
Female,57.48139209,87.49657111,1.522172097,0
Female,59.52719696,123.0446678,2.067032787,0
Female,62.19627449,120.0081987,1.929507831,0
Female,59.99806593,113.9449883,1.899144357,0
Female,62.01501358,121.2394362,1.955001365,0
Female,62.59053471,119.5415943,1.909898914,0
Female,68.6213425,161.3503565,2.351314483,0
Female,60.85431119,140.811514,2.313911886,0
Female,62.1458607,128.9679968,2.075246772,0
Female,59.18173123,106.7724885,1.804146082,0
Female,61.35111385,121.9663436,1.988005367,0
Female,68.60383564,179.1819241,2.611835364,1
Female,64.83144937,128.344592,1.979665629,0
Female,63.01325688,121.7875666,1.93272928,0
Female,59.83771201,127.9477482,2.138245997,0
Female,61.9627955,133.3747615,2.152497485,0
Female,61.24582794,102.9180335,1.680408886,0
Female,61.73903741,127.160584,2.059646366,0
Female,62.61886316,118.7161681,1.895853136,0
Female,65.48082052,144.6430317,2.208937373,0
Female,62.21184244,114.8507623,1.846123789,0
Female,59.99852911,96.8564881,1.614314376,0
Female,65.53155383,158.5988277,2.42019025,1
Female,64.24667196,145.0280152,2.257362301,0
Female,64.0906871,140.5301672,2.19267687,0
Female,62.50449688,142.6396419,2.282070076,0
Female,62.64351709,142.8873793,2.280960361,0
Female,66.64463472,145.5401897,2.183824555,0
Female,68.12290083,163.3446317,2.397793249,0
Female,62.00807715,136.9972204,2.209344762,0
Female,65.59356299,150.9350543,2.301065035,0
Female,63.57792735,140.7609389,2.213990684,0
Female,65.563359,141.2917843,2.155041877,0
Female,56.75760363,88.88485318,1.566043094,0
Female,58.04838794,92.32582991,1.590497741,0
Female,68.59066677,171.175342,2.495606911,1
Female,63.70113971,152.9049628,2.400348934,1
Female,63.17884675,139.0521024,2.200928151,0
Female,67.63212777,164.8676052,2.437711346,1
Female,66.5400155,159.992035,2.404448417,1
Female,62.23130644,136.6812383,2.1963421,0
Female,60.57863068,97.97755401,1.617361649,0
Female,63.3503419,136.1819166,2.149663483,0
Female,67.04924432,160.7380964,2.397314064,0
Female,67.51869267,170.3308892,2.522721967,1
Female,65.65170738,159.4901643,2.429337647,1
Female,62.62385249,142.9468274,2.282625896,0
Female,63.50045353,137.1987003,2.160594022,0
Female,65.87103803,156.4323785,2.374827893,0
Female,64.84723373,144.9068857,2.234588545,0
Female,60.25749331,110.1011398,1.827177564,0
Female,70.9321942,175.9544006,2.480599995,1
Female,59.66434062,107.3222459,1.798766982,0
Female,62.19590817,137.284027,2.207283903,0
Female,66.30910094,147.5865,2.2257352,0
Female,65.67901099,148.2921528,2.257831696,0
Female,58.85839773,98.54936416,1.674346702,0
Female,63.69029962,132.9711104,2.087776493,0
Female,63.16673849,130.7409331,2.069774951,0
Female,60.5977271,106.969692,1.765242644,0
Female,62.82508056,111.6150899,1.776600824,0
Female,62.71365237,119.7897827,1.910106941,0
Female,62.20503763,122.9178819,1.976011695,0
Female,63.85709803,125.4017196,1.963786697,0
Female,60.97800907,125.1043358,2.051630378,0
Female,66.70007476,135.8560078,2.036819424,0
Female,60.30344308,134.6948628,2.233618113,0
Female,62.55949471,129.4392311,2.069058129,0
Female,63.00806713,139.393373,2.212309936,0
Female,61.39920632,118.2432149,1.925810152,0
Female,64.01365361,121.8127222,1.902917821,0
Female,62.1000961,109.3490317,1.760851247,0
Female,65.25368855,149.5311184,2.29153511,0
Female,68.04014331,161.8818408,2.379210756,0
Female,65.60557537,136.1437489,2.075185656,0
Female,65.17483088,139.9899341,2.147914036,0
Female,63.71596998,144.2567905,2.264060181,0
Female,64.96709452,134.7249661,2.073741594,0
Female,62.58646378,132.7322547,2.120782141,0
Female,66.07387009,162.9499448,2.466178302,1
Female,60.66682247,121.5981684,2.004360266,0
Female,64.84664419,149.6683685,2.30803568,0
Female,62.32119688,132.1185901,2.119962335,0
Female,63.52497621,147.0268505,2.31447313,0
Female,61.08637767,127.1665764,2.081750159,0
Female,64.17107603,127.2123134,1.982393335,0
Female,66.26152705,153.7610221,2.320517334,0
Female,57.20794645,99.49482376,1.739178382,0
Female,63.32285136,130.8751159,2.066791262,0
Female,58.98057425,105.9717599,1.796723095,0
Female,64.39369345,152.2234019,2.363948917,0
Female,66.3603886,152.7570847,2.301931738,0
Female,64.53704804,130.6702599,2.02473252,0
Female,66.59513683,154.3179978,2.317256261,0
Female,64.76122573,151.9422647,2.346191922,0
Female,59.76540236,133.4794844,2.233390542,0
Female,63.34941636,156.005408,2.462617921,1
Female,63.91972256,146.8326401,2.297141387,0
Female,65.26855729,161.4777443,2.474051075,1
Female,66.39159571,148.0556401,2.230035874,0
Female,64.85319827,135.013854,2.081838022,0
Female,66.89562967,151.5312834,2.265189582,0
Female,65.89726968,150.4788514,2.283536968,0
Female,63.74925332,133.5115409,2.09432321,0
Female,62.49568087,137.5368148,2.200741121,0
Female,66.05957019,141.3011082,2.138995271,0
Female,62.37258696,135.7223056,2.175992887,0
Female,63.44221178,134.8019736,2.124799402,0
Female,64.52899794,131.1207907,2.031966944,0
Female,64.24834298,139.2523386,2.167407472,0
Female,63.45611879,124.0316881,1.954605647,0
Female,64.74579099,147.318866,2.275342747,0
Female,63.90216151,150.1875985,2.350274152,0
Female,61.07244351,111.765897,1.83005445,0
Female,63.18086385,117.0102569,1.851988874,0
Female,64.21824828,137.6063446,2.142791937,0
Female,61.49888657,102.6969745,1.669899737,0
Female,63.97683336,142.3728799,2.22538179,0
Female,61.25757265,131.4692816,2.146171908,0
Female,65.65612605,136.8819796,2.084831802,0
Female,64.12416537,135.0033475,2.105342763,0
Female,67.72908192,147.5058713,2.177880861,0
Female,56.63041198,89.48048027,1.580078215,0
Female,58.2136141,98.86925293,1.698387129,0
Female,60.04077935,125.681644,2.093271363,0
Female,59.49740602,125.601269,2.111037731,0
Female,65.55625722,133.3521644,2.034163786,0
Female,63.06841835,131.1570669,2.079599748,0
Female,62.86463327,120.2471476,1.912794864,0
Female,65.47690259,138.1243692,2.109512877,0
Female,67.32040665,149.0788272,2.214467123,0
Female,60.40689306,122.2233387,2.0233343,0
Female,62.79049539,145.9920454,2.325065991,0
Female,64.48249467,140.0108252,2.171299761,0
Female,63.79484016,124.6556389,1.95400817,0
Female,63.37414261,138.0248037,2.177935638,0
Female,62.79478141,123.5178064,1.967007506,0
Female,62.89483969,129.943212,2.066039323,0
Female,63.12513643,120.2741886,1.905329563,0
Female,61.3884204,130.7341803,2.129622809,0
Female,65.05814658,142.308517,2.187405029,0
Female,60.64710531,121.8802568,2.009663218,0
Female,63.88487552,126.9388714,1.98699411,0
Female,65.20735945,150.4985789,2.307999898,0
Female,67.96301617,162.4099885,2.389681884,0
Female,62.30249658,128.3871093,2.060705691,0
Female,66.77171597,126.3602341,1.892421547,0
Female,65.22313622,129.1360695,1.979911991,0
Female,64.814292,145.9059831,2.25113904,0
Female,61.30514652,122.5347437,1.99876765,0
Female,64.53286278,148.2067433,2.296608842,0
Female,62.02462285,116.9714575,1.885887445,0
Female,61.78145227,119.9561986,1.941621541,0
Female,64.23556163,141.4013452,2.201293825,0
Female,62.34179618,137.492143,2.205456876,0
Female,59.03030228,107.7012466,1.824507794,0
Female,65.25944197,149.599596,2.292382398,0
Female,63.68318099,127.5975152,2.003629738,0
Female,66.89411123,140.3460606,2.098033116,0
Female,59.16960398,112.0439445,1.893606463,0
Female,59.13908731,113.4687304,1.918675711,0
Female,60.96626408,109.9463346,1.803396292,0
Female,65.79751568,134.3427445,2.041760135,0
Female,66.42211677,156.7526313,2.35994634,0
Female,57.54026863,96.19051124,1.671707719,0
Female,61.9059185,114.5683767,1.850685354,0
Female,65.20448102,143.5633393,2.201740388,0
Female,69.19026386,164.044585,2.370920067,0
Female,64.00887647,154.0514298,2.406719791,1
Female,63.95730896,127.44497,1.992656853,0
Female,66.26929911,141.902024,2.141293569,0
Female,65.17267686,143.8780294,2.207643391,0
Female,61.93235191,124.7801646,2.014781625,0
Female,66.81368056,168.5979295,2.52340431,1
Female,62.90082475,137.4204558,2.18471628,0
Female,62.37541849,134.8709061,2.162244508,0
Female,66.84289808,151.4646487,2.265979679,0
Female,63.88751514,124.7533776,1.95270355,0
Female,66.84758482,165.2725113,2.472378198,1
Female,66.50465323,144.2108305,2.168432184,0
Female,58.70631542,101.9904703,1.737299805,0
Female,63.1773988,138.0225925,2.184683053,0
Female,65.15147542,122.7516541,1.884096305,0
Female,63.08502361,124.4596255,1.972887039,0
Female,62.09985424,133.7142245,2.153213179,0
Female,64.58807841,129.3931761,2.003360052,0
Female,63.29382892,159.8213042,2.525069299,1
Female,64.09109366,142.1625528,2.218132734,0
Female,62.20596414,130.5268833,2.098301749,0
Female,61.19198331,103.5863855,1.692809742,0
Female,67.25580418,142.8662452,2.124221796,0
Female,71.43894678,175.0354915,2.450140987,1
Female,60.55060489,108.2158828,1.787197387,0
Female,62.61166008,125.0940219,1.997934918,0
Female,61.87946336,108.1366394,1.7475368,0
Female,62.31575207,123.7835638,1.986392842,0
Female,64.06331722,116.4714427,1.818067621,0
Female,60.19489695,127.8600001,2.124100324,0
Female,68.23055435,161.3342321,2.364545233,0
Female,65.42018319,134.6127158,2.057663389,0
Female,65.64048341,148.4989196,2.262306915,0
Female,59.5129817,106.6364295,1.791817961,0
Female,64.98119598,129.8395889,1.998110176,0
Female,65.87787498,159.8154688,2.425935397,1
Female,59.30778715,108.4259896,1.828191453,0
Female,66.07219278,142.595275,2.158173794,0
Female,65.1908596,152.4997607,2.339281329,0
Female,65.69358887,140.6084124,2.140367345,0
Female,62.5864299,133.9281798,2.139891666,0
Female,66.41090779,161.9913856,2.4392286,1
Female,65.12952823,132.0637764,2.027709704,0
Female,65.38331153,129.375502,1.978723606,0
Female,67.17976088,159.3186434,2.371527396,0
Female,64.26199957,148.3904797,2.309148186,0
Female,64.17252542,142.4334237,2.219539012,0
Female,61.10321629,120.409351,1.97058941,0
Female,68.24470989,158.2517189,2.318886242,0
Female,63.41995464,125.962116,1.986159037,0
Female,65.88076207,159.8732014,2.426705405,1
Female,65.002512,156.0571759,2.400786849,1
Female,61.70957103,120.6043393,1.954386286,0
Female,69.43688968,170.1388567,2.450266097,1
Female,65.43169834,153.8187433,2.350829143,0
Female,64.84259489,142.8791805,2.203477216,0
Female,64.88968721,153.5862472,2.366882224,0
Female,61.82516955,144.5554845,2.338133248,0
Female,63.94262365,125.1941184,1.957913381,0
Female,63.921176,140.8838346,2.204024448,0
Female,60.71819027,116.6902151,1.92183289,0
Female,63.97982305,156.6245497,2.448030367,1
Female,68.63607651,156.4130944,2.278875809,0
Female,61.29848462,137.9944788,2.251189074,0
Female,60.88950084,113.0624577,1.856846519,0
Female,64.12266119,141.0519382,2.199720592,0
Female,68.21106634,145.4869036,2.132892965,0
Female,67.02237071,162.0265524,2.41749957,1
Female,70.26627391,158.234596,2.25192809,0
Female,60.84274036,131.3054342,2.158111771,0
Female,62.81735396,143.2487703,2.280401215,0
Female,67.69056208,177.5006289,2.622236003,1
Female,61.25243523,122.824105,2.005211786,0
Female,66.07668187,156.2007061,2.36393084,0
Female,69.33673566,167.6357866,2.417705203,1
Female,60.57920806,127.3545,2.102280702,0
Female,61.65417466,141.4963246,2.294999899,0
Female,63.73768221,139.674979,2.191403487,0
Female,62.23071362,108.1920028,1.738562785,0
Female,65.18289324,143.7641298,2.205549994,0
Female,65.49759091,151.5421182,2.313705223,0
Female,65.24244306,144.7572027,2.218758157,0
Female,65.91903699,165.0649701,2.504056152,1
Female,55.85121382,103.7671373,1.857920897,0
Female,58.80965363,93.05409138,1.582292798,0
Female,63.70006702,142.3220397,2.23425259,0
Female,62.85233176,145.3154971,2.312014416,0
Female,64.89686166,143.3446924,2.208807771,0
Female,63.3906337,110.5131809,1.743367662,0
Female,64.23521606,143.313588,2.231075052,0
Female,63.53546936,137.6229585,2.166080772,0
Female,66.2040392,153.4137087,2.317286234,0
Female,60.39463562,130.7854321,2.165514052,0
Female,69.6262622,159.8678708,2.296085783,0
Female,67.29725385,161.6447621,2.401951831,1
Female,62.59001755,132.321686,2.114102076,0
Female,64.83275222,136.4307282,2.104348859,0
Female,61.92450049,113.66111,1.835478835,0
Female,64.11049888,146.7562629,2.289114349,0
Female,61.14474693,118.7982296,1.942901649,0
Female,64.58779507,140.774671,2.179586264,0
Female,64.36124908,141.2010452,2.193882922,0
Female,66.06648919,158.5039833,2.399158564,0
Female,59.83026358,99.72474197,1.666794295,0
Female,64.00783813,135.6674164,2.119543798,0
Female,64.11091536,134.1648394,2.092698858,0
Female,61.77436603,122.4053644,1.981491229,0
Female,64.05697554,139.4361968,2.176752736,0
Female,65.93555512,152.120567,2.307109824,0
Female,63.11858825,122.1151061,1.934693242,0
Female,68.80466487,167.9461716,2.440912573,1
Female,70.27402328,187.0017876,2.661037163,1
Female,62.32555504,144.9423348,2.325568295,0
Female,59.81504852,112.0974171,1.874067143,0
Female,62.9964836,122.5647001,1.945580025,0
Female,61.98344472,110.514437,1.782967008,0
Female,64.15939075,136.8475981,2.132931695,0
Female,60.52291207,124.7422909,2.061075495,0
Female,64.13585627,132.9917952,2.073595067,0
Female,63.72746926,140.0252851,2.19725162,0
Female,66.16753664,153.7504439,2.323653739,0
Female,67.73668409,152.7061928,2.254409038,0
Female,67.83273727,160.3547688,2.363973139,0
Female,58.10966317,96.26625015,1.656630669,0
Female,61.53299916,115.2023128,1.872203767,0
Female,62.89449041,151.3474651,2.406370799,1
Female,63.10444892,138.3357127,2.192170522,0
Female,64.0729203,127.2231881,1.985599962,0
Female,62.4106343,143.3474601,2.296843506,0
Female,64.31686633,143.8595692,2.236731629,0
Female,65.88106687,166.3487935,2.524986333,1
Female,66.62488381,141.1872616,2.119137078,0
Female,62.02647968,123.172684,1.985808071,0
Female,61.46733268,137.1435374,2.231161358,0
Female,60.82576625,113.619398,1.867948486,0
Female,60.58879917,109.306131,1.804064984,0
Female,60.12416703,119.0574255,1.980192514,0
Female,56.85608213,97.36497833,1.712481316,0
Female,61.30392413,128.2692647,2.092349985,0
Female,59.70748466,109.9236232,1.841035908,0
Female,69.59810682,173.5299447,2.493314153,1
Female,66.94262276,136.1322231,2.033565724,0
Female,58.64632986,96.52484983,1.645880485,0
Female,60.70979338,117.3331738,1.932689395,0
Female,61.83971277,127.3276282,2.058994496,0
Female,66.88732345,162.8724534,2.435027223,1
Female,61.04190509,131.7023136,2.157572137,0
Female,62.95232155,134.7337456,2.140250626,0
Female,66.36787715,157.6160052,2.374883934,0
Female,65.67417835,159.8904138,2.434600901,1
Female,60.67078447,100.5598403,1.657467283,0
Female,63.16697594,120.9445772,1.914680502,0
Female,65.64671418,164.5575209,2.506713748,1
Female,58.96406899,91.78554983,1.556635276,0
